Sno,Title,Date,User,text
13875,Puparia,2022-01-23,AlwaysSilxntt,I enjoyed this so much! It's a nice short animation that is 100% worth your time! It is only 3 minutes long and has such beautiful animations I totally recommend
13876,Sasurai no Shoujo Nell,2022-01-23,Diogo_Gomes_1995,"I'm surprised that nobody has made a review on this underrated gem, here! I guess i'll just make one for this show by myself. Sasurai no Shoujo Nell (Wandering Girl"
13877,Blue Period,2022-01-23,drag0n5age,"I watched Blue Period (Burū Piriodo), because of classics such as Food Wars! (Shokugeki No Soma), The Wind Rises (Kaze Tachino), In This Corner of the World (Kono Sakei No"
13878,Sakasama no Patema,2022-01-23,Ezzy__,"So the story was probably most dissapointing of all, but don't get me wrong, it wasn't bad, it was just a little confusing. Animations were very good and sound effects"
13879,Sono Bisque Doll wa Koi wo Suru,2022-01-23,prrgangsta,"\"My Dressup Darling anime is something I have been looking forward to seeing ever since I started the manga a while back. Those saying \"\"it is meant for cosplayers\"\""
13880,One Piece,2022-01-23,MatheusShizu,"Well, as I've seen some famous animes, I can say that One Piece is one of the best if not the best shonen anime, both for the characters and for"
13881,Jaku-Chara Tomozaki-kun,2022-01-23,RedhairOP,Honestly I had high hopes for this anime. But the first few episode disappointed me.i never thought I would come to hate the female lead. I Don't know whether there
13882,Koi wa Ameagari no You ni,2022-01-23,Bzar_,This review will be more or less focused on the execution of the show's narrative and thematic elements rather than my personal taste towards the premise or characters. I feel
13883,Kobayashi-san Chi no Maid Dragon,2022-01-23,JB-94,"If you can forgive Lucoa's character design, then there's a really wholesome and fun anime to be found here :) Poor Shouta-kun... ':/ (12/13 eps seen because I've left the"
13884,Black Clover,2022-01-23,Christian3d,"No Spoilers here! Black Clover have a excellent start, good presentation and statement of his main and secondary characters, the bad part of those is that they abuse the use"
13885,Soukou Kihei Votoms,2022-01-23,SCLFI,"VOTOMS is a series that adheres to a more grounded approach to mecha than the genre usually seems interested in depicting. You won’t find any high schoolers or kaiju here,"
13886,You Yao,2022-01-23,banichan,"I don't really understand why this show is rated under a 7. It's one of the best shows I've seen lately, but I guess maybe the humor doesn't work for"
13887,Josee to Tora to Sakana-tachi,2022-01-23,Soulwarfare,"This movie can be incredibly cliche and sappy while also using a lot of the tropes expected from romance stories. However, I still came out completely in love with it."
13888,Yojouhan Shinwa Taikei,2022-01-23,RomanceEnjoyer48,"Tatami Galaxy is the best anime that I've watched in my life. To be honest, I didn't find any significative flaw in this show; so, now, let's analyze the best"
13889,Vinland Saga,2022-01-23,superking_armaan,"No spoilers Vinland saga lacks something. I have seen 24 episodes of Vinland saga up until now. If I have to rate Vinland Saga on that, I will say it"
13890,Saezuru Tori wa Habatakanai: The Clouds Gather,2022-01-23,AkaiOne-san,I feel like it's a story about everything and nothing with a very good ending. Short review: : The story is sad and based on sentiments. The main characters have
13891,World Trigger 3rd Season,2022-01-23,Desperationation,"World Trigger scratches an itch that many people don't even know they have. With an extremely well-crafted and balanced power system that is laid down to the viewer, before being"
13892,Horimiya,2022-01-23,CarpHarp,"It is exactly what you'd expect it to be from the synopsis in my opinion. As a slice of life the story can be somewhat cliche, so don't look here"
13893,Kyoukai no Kanata,2022-01-23,MelisaElena,"Overall this anime definitely wasn't bad, however, I can't say it's one of my favorites. It had a lot of great humor and entertaining characters but for a long time,"
13894,Tonikaku Kawaii,2022-01-23,zoomerchris,"This anime saved my life. Before I watched this, I was trapped within an endless spiral of darkness and suffering. However, a friend informed me of the wonders of this"
13895,Nana,2022-01-23,pie_chan,"\"\"\"Hey"
13896,Ousama Ranking,2022-01-23,MirarM,"Ousama Ranking has become my favorite anime of the season. I admit I was a bit skeptical of the the art before I started watching, but from episode 1 my"
13897,Chio-chan no Tsuugakuro,2022-01-23,thefreeloader,I've finished this a long time ago so my memory is pretty hazy about the events that happened in this show so my review may not be a good read
13898,Heike Monogatari,2022-01-23,taerikudo,"I don't usually write reviews as I'm not that good with words + English is not my first language, but I feel like I need to do it this time"
13899,Uchuu Kyoudai,2022-01-23,lunarxlunar,I will go straight to the point and talk about the ending and the latter part of the show. Skip this if you don't want any spoilers. It feels completely
13900,Seto no Hanayome,2022-01-23,Crusader_Soarin,"I've been watching anime for just over a year now, and in that time I thought I had already seen the best show in stupid as shit comedy anime, that"
13901,3-gatsu no Lion,2022-01-23,L_0106,"Maybe it’s just that I’m a sucker for down-to-earth, character-driven dramas but this was certainly a good watch for me, even though they did start to lose me a bit"
13902,Sono Bisque Doll wa Koi wo Suru,2022-01-22,QueenSyd,"You can feel the purity in this one. I am a long time gatcha player, wife game player that makes me care about outfits and such. I catch myself laughing"
13903,Asobi Asobase,2022-01-22,RoniPoni,I suppose you are reading this beacause you havent seen this anime till now there will be no spoilers and actually there is nothing to spoil about this anime because
13904,World Trigger,2022-01-22,Sotsu,This is by far the most underrated series! More people have to watch it. Let me tell you some small things which makes this anime even better the more you
13905,RoboMasters the Animated Series,2022-01-22,oOo_VEGETA_oOo,"This anime is very real in everything which displayed in it, but it is not for everyone. It tells a complete story about Robomasters robotics design competition which is organized"
13906,World Trigger 3rd Season,2022-01-22,Sotsu,Let me start this review by saying: this is by far the most underrated series! More people have to watch it. Let me tell you some small things which makes
13907,Vivy: Fluorite Eye's Song,2022-01-22,AuraXYZ,What do you get when you combine the writer of Re:Zero with the staff at Wit Studio? Top tier animation ✅ Exhilarating storyline ✅ High production value ✅ Great character
13908,Sono Bisque Doll wa Koi wo Suru,2022-01-22,Doomy15,"Story : 8/10 One of the perfect anime adaptation from the source material. From the story, the art, the character and also one of the most important aspect the fanservice"
13909,Yokohama Kaidashi Kikou,2022-01-22,BladedQueen,"\"Here is a short, small slice of an android girl's life, and a meditation on \"\"mono no aware\"\" or the wistful transience of all things. Little happens"
13910,Sono Bisque Doll wa Koi wo Suru,2022-01-22,lolitsisaac,"TLDR without any spoilers: - The show follows a very wholesome MC who has a unique hobby. Ultimately, his hobby makes him not have any friends until high school. This"
13911,Death Note,2022-01-22,Stealth012,"The characters (especially the antagonist) are hyper-intelligent in their ways and design, a 10 for great villainy. However, they did not grow well in their development enough to lead to"
13912,Golden Kamuy,2022-01-22,undamoth,"From obscure curiosity to my number 2 favorite anime of all time. This show is an absolute surprise of a lifetime. Where I am situated in, there was certainly no"
13913,InuYasha,2022-01-22,Stealth012,"This unique and simplistic story of a fantastic calibre tells a progressive story which is paced very well. However, the art and voice acting and music which is generally praised"
13914,Shigatsu wa Kimi no Uso,2022-01-22,Stealth012,"I love this anime, as it is among my absolute favourites in terms of execution. This unique story of a fantastic calibre tells a heartwrenching tale at an amazing pace."
13915,K-On!,2022-01-22,OverlordBel,"Ah, K-ON. I could talk for hours and hours about this anime, but I will try to just properly explain what makes it so great. K-ON is one of the"
13916,Tenki no Ko,2022-01-22,Arion-Kun,The movie is great. The art was a bit lacking at one specific moment which lowered the overall review rating from a 9 to an 8. The emphasis on the
13917,World Trigger 3rd Season,2022-01-22,GakutoDeathGlare,"Another excellent addition to the World Trigger series, this season focuses on the end game of the B rank wars. Plenty of action packed fights, brilliant teamwork, strategic thinking and"
13918,Zero no Tsukaima,2022-01-22,iHateAnimeBro,"\"I decided to watch the Zero no Tsukaima anime series, as I wanted to find something \"\"light\"\" to watch and relax. I've searched for something like harem comedy but actually\""
13919,Jujutsu Kaisen,2022-01-22,anoshakm,"I can't claim to be an anime expert, nor a professional critic, however, I have to say that Jujutsu Kaisen is one of my favourite animes of all time. The"
13920,Bai Gui Youeryuan,2022-01-22,BTheM,"\"The courtyard is awash with cherry blossom petals, appearing especially beautiful in the moonlight. Kagura, waking up, sits in the hallway facing the courtyard, \"\"The courtyard at night"
13921,Vinland Saga,2022-01-22,OverlordBel,"I actually never liked vikings. Never liked their lore, media, anything about them. Still, I decided to give Vinland Saga a try, and to my surprise I enjoyed it a"
13922,Sono Bisque Doll wa Koi wo Suru,2022-01-22,Fusco,This anime radiates best girl energy. Cloverworks are still very good at making the best possible girl. This show is mostly carried by its visuals and fan-service. Marin is super
13923,World Trigger 3rd Season,2022-01-22,Bushogoma,"This is honestly one of my all time favourite series. When I finished watching the first season, I had that 'I really wanted this to be longer' feelings (the announcement"
13924,Born by Myself,2022-01-22,NextUniverse,"\"I like my weird stuff. I really do. Although there is a *whole* internet for literal unearthly unholy entities of \"\"what in the hell\"\" that I have barely touched"
13925,Fate/Grand Order: Shuukyoku Tokuiten - Kani Jikan Shinden Solomon,2022-01-22,LoliSlayer_,Warning: Lots of spoilers ahead! Aaaaaaah tis was such a frustrating movie to watch because of how much it butchered the source material. Yknow what? maybe because there was literally
13926,Cowboy Bebop,2022-01-22,RauLeCreuset,Cowboy Bebop was like one of the original anime to come on adult swim back in the early 2000s. It basically was the pioneer of anime to get me into
