Sno,Title,Date,User,text
10517,Kingyo Chuuihou!,2022-04-04,OrdinaryOddity,"Goldfish Warning is beyond pleasant! Every aspect of this show exudes cuteness. Even if you haven’t heard of GW before, you've certainly heard of the staff's subsequent endeavour Sailor Moon."
10518,Gankutsuou,2022-04-04,cobradragon4373,"Story: 10 It's not every day you come across an anime with a 10/10 story. But if any anime deserves the highest rating I can give it, this one does."
10519,Shingeki no Kyojin: The Final Season Part 2,2022-04-04,vyctorvincit,"\"The evolution in terms of production of \"\"MAPPA\"\" is notorious"
10520,Samurai Champloo,2022-04-04,904jed,"hoooly fuck this anime is amazing. i havent watched an anime that had me hooked and interested every episode since houseki no kuni and daily lives of high school boys,"
10521,Shingeki no Kyojin: The Final Season Part 2,2022-04-04,nhl2004,Attack On Titan is the most influential anime in the world right now and is definitely one of the most talked about things to have come from Japan in recent
10522,Shingeki no Kyojin: The Final Season Part 2,2022-04-04,Jerirox,"Contains minor spoilers of part 2. Attack on Titan continues its titanic plow over the anime industry. Season 4 Part 2 introduces a stupid amount of confusing details, whether that"
10523,Hajimete no Gal,2022-04-04,ChangeDL,"This was an okay anime, I highly suggest watching it in Dub if you’re looking for a good laugh. The slang and accents the VA’s use in this is what"
10524,Shinsekai yori,2022-04-04,xkenoma,"I've originally watched this anime around 2015-2016, and it's one of the first anime that I've watched of my own volition (because I've specifically searched for it). The rating and"
10525,Scrapped Princess,2022-04-04,Tyrant_Inferno,This is one of the best non-isekai fantasy anime I've ever watched to far. Story 9/10 One of the biggest problems I've noticed with 24 episode retro anime's is that
10526,Shingeki no Kyojin: The Final Season Part 2,2022-04-04,Lukazu,"Attack on Titan is a modern classic. This whole season is and will be remembered as a season that will go down in anime, no entertainment history. Attack on Titan's"
10527,Neon Genesis Evangelion: Death & Rebirth,2022-04-04,JaredIsAmped,"The modern/current official version of this is a recap of a series that is absolutely amazing, nice if you need time to absorb and think about NGE before moving on"
10528,Shiguang Dailiren,2022-04-04,cyyyber_wuw,"LINCK CLICK - First of all, I feel the i need to say that this anime is simply amazing. - I was tired of watching anime always with the same"
10529,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,2022-04-04,mrfried,"I decided to wait before writing a review as I wasn't settled on my score. Mushoku Tensei is the Isekai done right, and not only is it a good Isekai,"
10530,86,2022-04-04,Stealth012,"This unique and simplistic story of a fantastic calibre tells a progressive story which is paced very well, however it falls into the traps where it lost all pacing, like"
10531,Shingeki no Kyojin: The Final Season Part 2,2022-04-04,BabyGirl06301,"I’ll start by saying, as I always do, that AoT isn’t my thing. Even when the series gets insanely good, I feel left behind by it all because my excitement"
10532,Eightman,2022-04-04,Stealth012,"This is in my opinion a hidden gem of animation. I love the style and the simplicity of the story and characters. I mean, he's 8man, what's better than that!?!"
10533,Summer Ghost,2022-04-04,Abir_Sensei,[ TL/DR : good short movie about depressed teens finding the will to go on after meeting a ghost.] Life is beautiful and yet sometimes it feels like a curse.
10534,Shingeki no Kyojin: The Final Season Part 2,2022-04-04,Kezer,I'm sure I'm not the only one who feels scammed. They have the audacity of calling it the final season and then pumping out two parts - AND PART TWO
10535,Yuri!!! on Ice,2022-04-04,seasidepeach,"This anime has its problems, but it's also just incredibly close to my heart, and I will defend it as a sports anime with a deep love of skating and"
10536,Fate/Zero 2nd Season,2022-04-04,Stealth012,"Very few anime's affected me in the way this did. It shows, like only a few animations have that there is a poetry, in the quest for perfection in any"
10537,Kenja no Deshi wo Nanoru Kenja,2022-04-04,Tonwing,"When the anime started in its first episode it really caught my attention, its chilling with its unique sense of using background music its quite fun. However, when it reach"
10538,Daisougen no Chiisana Tenshi: Bush Baby,2022-04-04,Ryuzaki775,The Bush Baby Or as it is called in the Arabic dubbing Wildflower ( زهرة البراري ) is a wonderful anime that takes you on a magical journey in the
10539,Vanitas no Karte Part 2,2022-04-04,YudiYusantoS,"Here is my review about this anime on 2022! Story (8) The continue story of Vanitas No Carte, but sadly the ending quite disappointed. Hopefully there will be season 3"
10540,K-On!!,2022-04-04,XxWerlax,"I saw this on TV back then but I thought it sucks, I decided to watch it after seeing a Youtube video and I am interested watching it Story 9/10:"
10541,Tate no Yuusha no Nariagari,2022-04-04,Cutepid,"how i started watching this anime is when my best friend told me that its his favorite anime, at first i was just thinking to put the english dub version"
10542,Sono Bisque Doll wa Koi wo Suru,2022-04-04,AJAnimes,"\"HATE DEBUNK: This Anime Gets a lot of \"\"unnecessary\"\" hate for fanservice which I found really disturbing because that's what's in all anime but this one gets hate for it.\""
10543,Arifureta Shokugyou de Sekai Saikyou 2nd Season,2022-04-04,CyberXane,Should you watch it? Well if you watched the first season and liked the story then the second season will be better. Thoughts: Compared to the first season which felt
10544,Lupin III: Fuuma Ichizoku no Inbou,2022-04-04,Ryuzaki775,"Lupin III: Fuuma Ichizoku no Inbou film, is really carries Lupin's spirit and vitality from adventure and chase scenes, movement and playfulness, by great production, especially in terms of animation,"
10545,Beastars,2022-04-04,MAKandCHIZZ,"Beastars is a show, which have a very good atmosphere and a meaningful and psychological story, and if you are okay with the graphic and CGIs, it will be very"
10546,Shingeki no Kyojin: The Final Season Part 2,2022-04-04,Kingc3nt,"great shows, this brings anime to a higher level. i don't consider to be anime its more than anime. the story is just amazing, the conflict is really on point."
10547,86 Part 2,2022-04-04,dhimandeydip,"The recap episodes might make you think bad of this anime, but even so, this season will always have a place in my heart. Part 2 of 86 started right"
10548,Sono Bisque Doll wa Koi wo Suru,2022-04-04,MissElektra666,"If you like more vanilla stuff though, then yeah this is probably not for you. This IS an ecchi-romcom and IT IS AMAZING. If you like some fan service and"
10549,86,2022-04-04,dhimandeydip,It was boring until I saw the 86. The first season started with a typical country with a typical soldier protagonist. It was like a mainstream military anime until it
10550,Shingeki no Kyojin: The Final Season Part 2,2022-04-04,NomineMalum,Is Attack On Titan still one of the greatest animes to ever exist? A common spew that many die-hard fans like me like to portray across the anime community but
10551,Shingeki no Kyojin: The Final Season Part 2,2022-04-04,Jozuwa-_-,Why another cliffhanger?! *cries in Eldian* I don't think I can do justice in reviewing this. So I'll instead just share my opinion. My feelings towards this season are heavily
10552,Hanyou no Yashahime: Sengoku Otogizoushi - Ni no Shou,2022-04-04,Jindeous,"Season two of Yashahime was both better and worse than season 1. Once again I liked the art, and sound designs in this anime a lot and those did not"
10553,Ayakashi: Japanese Classic Horror,2022-04-03,halimede,"This was enjoyable to watch if you're into old-style (like, Edo-period) anime. The music was gorgeous and I really love the clothing and hairstyles. But due to that, it's not"
10554,Yes ka No ka Hanbun ka,2022-04-03,TinyTabun2,"WHY WHY WHY!!!! (spoilers) This was SO good, everything until the final 10 minutes were adorable and so well-done. WHY. It could've easily been a lovely little romance with a"
10555,Shingeki no Kyojin: The Final Season Part 2,2022-04-03,Chief_AJ,Where do I start? Attack on Titan is just great. Isayama has just done so well with everything he has done to build up this story. Little did we know
10556,Shingeki no Kyojin: The Final Season Part 2,2022-04-03,Adnash,"While there are a lot of different animes, belonging to different genres and dedicated for various demographics, it's obvious that not all of them get a chance to become a"
10557,Kidou Senshi Zeta Gundam,2022-04-03,Spirit_Chaser,"In accordance with the brutality of it's prequel, Mobile Suit Gundam, Mobile Suit Zeta Gundam followed after greatly, improving everywhere it had previously lacked before. Beautifully improved animation and Mobile"
10558,Shingeki no Kyojin: The Final Season Part 2,2022-04-03,AYL21,"Overall, I thought that this anime was severely rushed. I argue that the work done in Seasons 1-3 were superior to season 4. I understand that MAPPA was forced to"
10559,86,2022-04-03,Justykanna,"86 is an anime that was pretty highly praised when it was airing and I meant to watch it as it aired because I'm a huge fan of Hiroyuki Sawano,"
10560,"Kanojo, Okarishimasu",2022-04-03,lith0b1us,"This show was made for worthless romantic men and any woman who's touched fanfiction. It's dumb, but it's lovable as hell. I had so much fun watching this show. It's"
10561,Arifureta Shokugyou de Sekai Saikyou 2nd Season,2022-04-03,BankaiGoku,"I will not waste your time and write too long... Well, what can I say, this is a brilliant anime! While in first season you could have a lot of"
10562,Shingeki no Kyojin: The Final Season Part 2,2022-04-03,Mantislord000,I'll just start off by pointing out that the animation and sound quality is top of the line as usual. Amazing voice acting performances by the cast that cannot be
10563,Shingeki no Kyojin Season 3 Part 2,2022-04-03,Mantislord000,"The second part of Attack on Titan, Season 3 might be the magnum opus of the entire series. The emotional tenacity, brilliant characterizations, and stunning revelations make this portion of"
10564,Shingeki no Kyojin: The Final Season Part 2,2022-04-03,thestarsailor,"I got fully caught up with the finish of the manga and the anime about midway through The Final Season Part 1 last spring, a year ago by a few"
10565,Ousama Ranking,2022-04-03,srileeb,I finished the anime in 3 days It was great some people dont like it well im fine with it i respect them I enjoyed as much as i can
10566,Tsuki ga Kirei,2022-04-03,dani1107,"I loved this show. It may not be for everyone, but it definitely was for me. It’s a really light hearted romance, so some people might find it boring. Of"
10567,Evangelion: 2.0 You Can (Not) Advance,2022-04-03,mmoriyko,"the rebuilds have been better than what I was expecting, the animation is great, the battle scenes are as amazing to watch as in the original series and in The"
10568,Black Clover,2022-04-03,waggiewolf,"to be honest i really like this one from the story, the character, the power of the characters, the plot twist that i cant even imagine from the main character,"
